customerID,tenure,MonthlyCharges,SeniorCitizen,gender,Partner,Dependents,InternetService,Contract,PaperlessBilling,PaymentMethod,Churn,PhoneService,MultipleLines
94f2a0e1,19,21.380093545245064,0,Male,No,No,No,Two year,No,Mailed check,No,Yes,Yes
80c88cd7,30,78.2620249447084,0,Male,Yes,No,DSL,One year,No,Mailed check,No,No,Yes
2c96a6d4,25,35.553421666376835,0,Female,Yes,No,DSL,Month-to-month,Yes,Bank transfer (automatic),Yes,No,No
888d8da3,71,97.22972590985566,0,Male,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),No,No,Yes
52d8c872,70,44.51492399599939,0,Female,No,No,DSL,Month-to-month,No,Electronic check,No,No,No
11790c79,10,20.018233887893373,0,Male,Yes,No,No,One year,No,Bank transfer (automatic),No,Yes,No
77f9e42d,2,40.63741012180259,0,Male,No,Yes,DSL,Month-to-month,No,Electronic check,No,No,Yes
dd2ea14b,7,80.82846923826949,0,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Yes
0c8d3c4e,2,58.39698752188101,0,Male,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
7940d28e,46,71.35646120207842,0,Female,No,No,DSL,Two year,Yes,Bank transfer (automatic),No,Yes,No
b5ec0128,51,74.316419801127,0,Male,No,No,DSL,Two year,Yes,Credit card (automatic),No,No,Yes
ea82954e,74,111.13784691400637,0,Male,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),No,No,No
e8bec547,5,52.83822745822977,0,Male,No,No,DSL,Month-to-month,Yes,Mailed check,No,No,No
321f0033,5,89.32275785470438,1,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,Yes
112271de,69,75.39972572057216,1,Male,Yes,No,DSL,Two year,No,Bank transfer (automatic),No,Yes,Yes
62fd475e,29,92.86613148042981,0,Female,Yes,No,DSL,One year,Yes,Credit card (automatic),No,Yes,Yes
12108a94,46,26.764295382561535,0,Female,Yes,Yes,No,One year,No,Mailed check,No,No,Yes
ad4ff794,7,19.219782827036582,0,Male,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes
0b465626,38,21.69071357286136,0,Female,No,Yes,No,One year,Yes,Credit card (automatic),No,Yes,Yes
4646e954,65,98.16329492461617,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Yes
e8d59cbd,5,19.296735871712677,0,Male,No,Yes,No,Month-to-month,No,Mailed check,No,Yes,No
abd977d3,1,74.93829144889663,0,Female,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,Yes,Yes,No
95952847,9,40.2530417511863,0,Male,No,No,DSL,One year,Yes,Electronic check,Yes,Yes,No
4043f1da,20,68.34644487805966,0,Female,Yes,Yes,DSL,One year,Yes,Mailed check,No,Yes,Yes
c2424028,1,71.19852853166051,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,Yes
6ced48a3,69,98.73314306010005,0,Male,Yes,Yes,DSL,Two year,Yes,Mailed check,No,Yes,Yes
f0cb67c5,15,43.582446475251274,0,Male,Yes,No,DSL,One year,No,Electronic check,No,Yes,Yes
6478accf,0,29.56922604741243,0,Female,Yes,Yes,DSL,Month-to-month,No,Bank transfer (automatic),Yes,Yes,Yes
b28e3fcb,35,92.83526179979853,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
d8546397,29,79.02374856304074,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Mailed check,Yes,Yes,Yes
edc60860,71,74.65892590801312,0,Female,Yes,Yes,DSL,Two year,No,Mailed check,No,Yes,Yes
e725c659,6,96.68550292240727,1,Female,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,No
59fb73be,2,18.06798439506762,0,Male,No,No,No,Month-to-month,No,Mailed check,No,Yes,Yes
86316a60,33,90.63760251609143,0,Male,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,No
b3614533,4,45.21025062478916,0,Male,No,No,DSL,Month-to-month,No,Mailed check,No,Yes,No
545c6978,50,57.73420049031675,0,Male,Yes,Yes,DSL,Month-to-month,No,Electronic check,No,No,No
3026886d,4,97.379310783259,1,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
e6c3817e,69,47.543769433901275,1,Female,Yes,No,DSL,One year,No,Bank transfer (automatic),No,No,No
09be46ea,20,57.07096666702121,0,Male,Yes,Yes,DSL,Month-to-month,No,Electronic check,Yes,No,Yes
315ebe8c,2,41.80070679523424,0,Male,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
a2804a4d,61,87.6286394022726,1,Female,Yes,No,Fiber optic,Month-to-month,No,Electronic check,No,Yes,Yes
efc456b4,2,20.13462766527608,0,Male,No,Yes,No,Month-to-month,No,Mailed check,No,Yes,Yes
387c6d52,73,23.17295021971006,0,Female,Yes,Yes,No,Two year,No,Mailed check,No,No,Yes
847d75f6,62,62.49224421520865,0,Female,No,No,DSL,Two year,Yes,Mailed check,No,Yes,No
fb04def7,8,24.227238913701427,0,Female,Yes,Yes,No,Two year,No,Credit card (automatic),No,Yes,Yes
0ea402c4,17,70.27748741755225,1,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,No,No,No
5b4a6137,0,82.21688301013808,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
e305a65a,16,59.55588407345548,1,Female,No,No,DSL,Month-to-month,No,Electronic check,Yes,Yes,No
f2d21268,21,18.04041287977452,0,Female,No,No,No,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes
d1074b83,71,99.9314136265234,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
78ecbc1a,72,75.07859553505766,0,Male,Yes,Yes,DSL,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
2460eca6,42,19.13274874386365,0,Female,No,No,No,Two year,No,Credit card (automatic),No,No,No
c7917c65,69,107.57728274527753,0,Male,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),No,No,No
4f704db4,13,40.764649737537745,0,Male,Yes,Yes,DSL,Two year,No,Mailed check,No,Yes,No
1df78da2,29,98.96719088368752,0,Male,No,No,Fiber optic,Two year,No,Bank transfer (automatic),No,Yes,Yes
c0be28b6,51,20.961075228421322,0,Male,Yes,Yes,No,One year,Yes,Credit card (automatic),No,Yes,No
a3417f81,72,96.50473027550588,1,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,No
090a7a5b,14,87.83275986823382,1,Female,No,No,Fiber optic,Month-to-month,No,Credit card (automatic),No,No,No
561d5880,30,85.87770506268062,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,Yes
f477be34,40,53.471671716992695,0,Female,Yes,No,DSL,Month-to-month,No,Electronic check,Yes,Yes,Yes
9734ce5e,53,17.757493566678473,0,Female,Yes,Yes,No,One year,No,Credit card (automatic),No,Yes,No
5148448d,5,55.178569578231944,0,Female,No,No,DSL,Month-to-month,Yes,Electronic check,No,No,Yes
c18f233e,56,58.40092096997228,0,Male,No,No,DSL,One year,Yes,Electronic check,No,Yes,Yes
17cdd25a,17,96.4815466451691,1,Male,No,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,No,Yes
4da573da,35,83.44592931778618,0,Female,No,No,Fiber optic,One year,No,Electronic check,No,Yes,Yes
c9e6c205,0,48.94341267392739,0,Male,No,No,DSL,Month-to-month,Yes,Mailed check,No,Yes,Yes
be29b4a5,4,98.87577492818325,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
477fbb21,66,109.03020407106565,0,Female,No,Yes,Fiber optic,Two year,Yes,Electronic check,No,Yes,No
fc9812de,23,43.25143277803172,0,Female,Yes,No,DSL,One year,No,Bank transfer (automatic),No,Yes,No
7a1d4ccf,37,20.78454203096915,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,No,No
ec825faf,3,71.71911163596938,0,Female,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,Yes,No,Yes
e00a5048,17,55.30613942316077,0,Female,Yes,Yes,DSL,Month-to-month,Yes,Credit card (automatic),No,Yes,No
0fd65e50,31,77.2737217841263,0,Male,Yes,Yes,Fiber optic,Month-to-month,No,Electronic check,Yes,Yes,Yes
a756d790,13,68.38649808619405,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,No,No
f9b68588,73,111.54779864436169,1,Female,No,No,Fiber optic,Two year,Yes,Bank transfer (automatic),No,No,Yes
bc555f9d,51,26.343354769210592,0,Male,Yes,Yes,No,Two year,No,Mailed check,No,Yes,No
b43b3f1b,3,81.25671159756939,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
ec9221b2,27,25.189860321511574,0,Female,No,No,No,Two year,No,Credit card (automatic),No,No,No
7ba51d26,71,113.27618415306395,0,Female,No,No,Fiber optic,Two year,Yes,Credit card (automatic),No,No,Yes
a81d390b,0,65.42462168700797,0,Female,No,No,Fiber optic,Month-to-month,Yes,Mailed check,Yes,No,No
1f2fc4dc,22,92.13240616248363,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
8751f9fc,57,48.173195575561294,0,Female,No,No,DSL,Month-to-month,Yes,Credit card (automatic),No,No,No
1dfce291,73,82.90757918789566,0,Female,Yes,Yes,DSL,Two year,No,Credit card (automatic),No,Yes,No
8a08dc73,3,25.20967730545172,1,Male,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes
7af03ee5,34,55.58303333696503,0,Female,Yes,No,DSL,One year,Yes,Mailed check,No,Yes,No
7263b680,45,22.227705257286335,0,Male,No,No,No,Two year,No,Bank transfer (automatic),No,No,No
9724ee15,71,95.71889392801174,0,Female,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),No,No,No
0b9cf700,69,80.75732556486227,1,Male,Yes,Yes,DSL,Two year,No,Credit card (automatic),Yes,Yes,Yes
58b1af9e,11,17.887224763045673,0,Female,Yes,Yes,No,One year,No,Bank transfer (automatic),Yes,No,No
4a182f96,53,21.382195712603455,0,Female,No,No,No,Two year,Yes,Mailed check,No,No,Yes
c21cc927,43,60.940381769606766,0,Male,No,No,DSL,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes
36e2a551,39,99.37378587939381,0,Male,No,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),Yes,No,Yes
8611afaf,12,83.17770113327026,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
91b74be3,66,18.83262423554429,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,No,No
f390c62f,57,76.68672935912869,0,Male,No,No,Fiber optic,One year,No,Electronic check,No,Yes,No
7ae67e19,19,19.506458839535608,0,Female,Yes,Yes,No,Two year,No,Mailed check,No,Yes,No
0a168a02,56,104.09261544814211,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),No,No,No
7d88ee56,15,18.380293915277413,0,Male,No,No,No,One year,No,Mailed check,No,No,Yes
244d6044,11,19.53942137632423,0,Female,No,No,No,Month-to-month,Yes,Electronic check,No,No,No
0751248d,61,42.92463505759256,0,Male,Yes,No,DSL,Month-to-month,Yes,Electronic check,No,Yes,Yes
539d3c3e,66,111.11370693449754,0,Male,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),No,Yes,No
652ef962,10,47.30233322907823,1,Male,No,No,DSL,Month-to-month,Yes,Electronic check,No,No,No
4a6efe7b,65,107.63179275122953,0,Male,Yes,No,Fiber optic,Two year,Yes,Electronic check,No,No,Yes
08521e48,4,69.58747807439443,0,Female,No,Yes,Fiber optic,Month-to-month,Yes,Mailed check,Yes,Yes,Yes
ee0d6e0b,11,44.64331758778435,0,Male,No,No,DSL,Month-to-month,Yes,Mailed check,No,Yes,Yes
6eac1850,5,79.54678253470166,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
62d1196a,31,78.08447603010464,0,Male,Yes,Yes,DSL,One year,Yes,Mailed check,Yes,Yes,Yes
24590b81,0,22.463295243599912,0,Male,No,No,No,Month-to-month,No,Credit card (automatic),No,Yes,Yes
c469a9e3,58,19.009857270370755,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,Yes,Yes
5929fa3a,4,67.82809492950591,0,Male,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
bd69af9e,2,19.74638754344392,0,Male,No,No,No,Month-to-month,No,Mailed check,No,No,Yes
71c2a17d,11,19.896503089354056,0,Female,Yes,Yes,No,Two year,Yes,Mailed check,No,No,Yes
efbdd220,2,49.50413939534319,0,Male,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,Yes,No
d665b2b8,21,89.4557015913911,0,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
63cc07d0,2,75.91677088771968,1,Male,Yes,No,Fiber optic,Month-to-month,No,Mailed check,Yes,Yes,No
74d7fe49,34,66.29780950531037,0,Female,No,Yes,DSL,Two year,No,Credit card (automatic),No,No,Yes
4269eb92,75,90.42806878443159,0,Male,Yes,Yes,Fiber optic,One year,Yes,Electronic check,No,Yes,No
ae4a1178,2,88.70913217312622,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,Yes,Yes
5bfdca8e,6,18.985544328877733,0,Male,No,No,No,Month-to-month,No,Mailed check,No,Yes,Yes
cdb0af85,6,70.93702386274225,0,Male,No,No,Fiber optic,Month-to-month,No,Mailed check,No,No,Yes
246760ba,7,18.187827790953577,0,Female,No,No,No,Two year,No,Mailed check,No,Yes,Yes
136b8534,40,38.848198961931665,0,Female,No,No,DSL,One year,Yes,Bank transfer (automatic),No,Yes,Yes
efe1d97d,26,78.91081506364257,0,Female,No,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),Yes,No,Yes
2e8f5f27,19,85.96620161174832,1,Male,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No
4dcaea4e,64,19.160041960459434,0,Female,Yes,No,No,Two year,No,Credit card (automatic),No,No,No
534f7e73,48,97.53468368796848,0,Male,No,No,Fiber optic,One year,Yes,Bank transfer (automatic),No,No,No
e16f0961,15,21.012091768304018,0,Female,No,No,No,Month-to-month,Yes,Mailed check,No,No,Yes
bebc4295,61,24.67165825525908,0,Female,Yes,No,No,Two year,No,Bank transfer (automatic),No,Yes,No
56156158,56,108.41473193290162,0,Female,Yes,Yes,Fiber optic,One year,Yes,Credit card (automatic),No,Yes,No
b8bce171,74,25.713132576891667,0,Female,Yes,No,No,Two year,Yes,Credit card (automatic),No,No,No
add1ab5e,65,112.62619764413469,0,Male,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),No,Yes,No
598d1d10,11,72.01687010574258,0,Male,No,No,Fiber optic,Month-to-month,Yes,Mailed check,No,Yes,No
e94c00a0,18,70.42867638661595,0,Male,Yes,No,Fiber optic,Month-to-month,No,Electronic check,No,No,No
fa95a75c,30,49.18990636666755,0,Female,Yes,Yes,DSL,Month-to-month,No,Mailed check,No,No,Yes
40bb3176,52,109.63539349063602,0,Male,Yes,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),No,No,Yes
b27dab70,52,109.92657205391775,1,Female,No,No,Fiber optic,One year,Yes,Electronic check,No,No,Yes
c04abd5b,42,102.89423878276835,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,No
7d86550f,18,89.0014338636458,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
59668d37,45,63.72755644495371,0,Female,No,No,DSL,One year,Yes,Mailed check,No,Yes,No
5e282513,67,45.384035721056094,0,Female,Yes,Yes,DSL,One year,Yes,Credit card (automatic),No,No,Yes
f548c66d,4,88.93198966827511,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
a67873f8,21,97.55885544204965,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
6909226e,60,24.944566732252603,0,Female,Yes,No,No,Two year,No,Bank transfer (automatic),No,Yes,Yes
9a36e701,70,102.36908778096476,0,Male,Yes,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),Yes,Yes,Yes
86514a64,2,89.79865170341435,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,No,Yes,No
c4af881f,74,85.41644519344912,1,Male,Yes,No,Fiber optic,One year,Yes,Electronic check,No,Yes,Yes
56fcfe8f,18,94.89307965201944,0,Female,No,No,Fiber optic,One year,Yes,Mailed check,No,No,Yes
927c7d5c,66,79.39241010923443,0,Male,No,No,DSL,One year,Yes,Credit card (automatic),No,No,Yes
3e870084,16,21.819688045751217,0,Female,Yes,Yes,No,One year,No,Mailed check,No,Yes,No
a553d000,63,26.183434678250414,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,Yes,No
872c788e,45,22.22894083153531,0,Male,No,Yes,No,One year,No,Credit card (automatic),No,No,Yes
f7e30b45,55,21.315781930589935,0,Male,No,Yes,No,One year,Yes,Mailed check,No,No,No
d2966742,65,28.02743497554911,0,Female,No,No,No,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
596dde50,6,21.350171176763087,0,Male,No,No,No,Month-to-month,No,Mailed check,Yes,Yes,No
b100ab21,66,106.4264224921796,1,Male,Yes,No,Fiber optic,Two year,Yes,Bank transfer (automatic),Yes,No,Yes
4a51aef3,40,91.37006862258731,0,Female,No,No,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No
8c8faa03,9,54.8212415417336,0,Male,No,No,DSL,Month-to-month,No,Mailed check,No,Yes,No
4145e9c4,12,21.464255615045694,0,Female,No,No,No,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes
af7285cc,54,104.62234281619679,0,Female,Yes,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),Yes,Yes,No
8f435bc6,0,23.332490923483757,0,Female,No,No,DSL,Month-to-month,No,Bank transfer (automatic),No,No,No
27677515,30,91.5202673548469,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
852b2c18,2,60.06376577476534,0,Male,No,No,DSL,Month-to-month,Yes,Mailed check,No,No,Yes
765ff600,65,80.55787769657108,0,Female,No,No,DSL,Two year,Yes,Mailed check,No,No,No
3eb612a6,1,75.52051534500272,0,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,Yes,No
820ab49e,72,91.67833005646484,0,Male,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),No,Yes,No
93bfa50a,1,43.91617579184418,0,Female,No,No,DSL,Month-to-month,No,Electronic check,No,Yes,Yes
ef15f21a,46,72.00359771825707,0,Female,Yes,No,DSL,One year,Yes,Mailed check,No,No,Yes
2f35439a,55,86.710578097868,0,Male,Yes,No,Fiber optic,Month-to-month,No,Electronic check,Yes,No,No
79c35475,53,50.38608710886939,1,Male,No,No,DSL,One year,Yes,Bank transfer (automatic),No,No,Yes
a79f9c79,2,20.032316913388215,0,Male,No,No,No,Month-to-month,No,Mailed check,No,Yes,No
e89e1a27,4,26.476014276429886,0,Male,No,No,DSL,Month-to-month,Yes,Credit card (automatic),No,Yes,No
db58e5ae,71,89.62531998324545,0,Male,Yes,Yes,Fiber optic,Two year,Yes,Credit card (automatic),No,Yes,No
38bdd150,1,70.03741337038355,0,Female,No,No,Fiber optic,Month-to-month,Yes,Mailed check,No,Yes,No
afd85932,53,20.82366144260622,0,Female,No,No,No,Two year,No,Mailed check,No,Yes,No
54ca02de,5,46.28696140433254,0,Female,No,No,DSL,Month-to-month,Yes,Electronic check,Yes,No,Yes
f1ac21f9,6,87.61584624191198,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
128e21ec,44,107.64721121445245,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
da8ee1ee,68,70.3155279458447,1,Female,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),No,No,Yes
0604d4aa,16,85.16345189086522,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,Yes
ea5fd31d,47,18.358453868523824,0,Male,No,Yes,No,Two year,No,Bank transfer (automatic),No,Yes,No
ae152e6a,49,97.35165517101404,0,Female,Yes,Yes,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,No
71c52713,38,99.19413895029507,1,Female,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),No,No,Yes
7bf87e21,2,21.535941905104373,0,Male,No,No,No,Month-to-month,No,Mailed check,Yes,No,No
6584a931,65,95.62323551451212,0,Male,Yes,No,Fiber optic,Two year,No,Mailed check,No,No,Yes
03d6ef73,5,18.44296634558556,0,Female,Yes,No,No,Month-to-month,Yes,Mailed check,No,No,Yes
ba99426f,7,32.19301708334944,0,Male,No,No,DSL,Month-to-month,Yes,Mailed check,Yes,Yes,Yes
76f2a753,0,18.26866524271111,0,Male,No,No,No,Month-to-month,No,Mailed check,Yes,No,Yes
dddc164d,23,76.66364247101785,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
738045e5,2,68.18792614576964,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
ca5ec11c,5,44.07339804738331,0,Female,Yes,No,DSL,Month-to-month,Yes,Mailed check,No,No,No
f43dc745,0,20.971750738354572,0,Female,No,No,No,Month-to-month,No,Mailed check,No,Yes,No
f7098cb4,67,76.6807125869442,0,Female,Yes,No,DSL,Two year,Yes,Mailed check,No,Yes,No
f7842006,64,27.20512517435473,0,Male,Yes,No,No,Two year,No,Bank transfer (automatic),No,Yes,No
2b3155d3,72,51.1329374762743,0,Female,Yes,No,DSL,Two year,Yes,Electronic check,Yes,Yes,No
b6f0cf1f,6,68.86666440782446,0,Male,No,No,DSL,Month-to-month,Yes,Credit card (automatic),No,No,No
55fa6dc7,33,78.46177823395429,0,Female,No,No,Fiber optic,One year,No,Electronic check,Yes,No,No
995749b4,69,110.69386148383657,1,Female,No,No,Fiber optic,Two year,Yes,Bank transfer (automatic),No,No,No
5986a0cd,21,74.11832519047888,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
1c706989,52,18.13602407859752,0,Male,No,Yes,No,Two year,No,Bank transfer (automatic),Yes,Yes,No
df9cc64a,3,68.4538260748077,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
b8325349,4,19.20201920297117,0,Male,No,Yes,No,Month-to-month,Yes,Mailed check,No,No,Yes
90d06553,17,21.260549135345798,0,Female,No,No,No,One year,No,Credit card (automatic),No,No,Yes
12817ee3,31,20.905973270085923,0,Male,No,No,No,One year,No,Mailed check,No,Yes,No
43825410,52,18.930811945336476,0,Female,No,Yes,No,Two year,No,Credit card (automatic),No,No,Yes
0a11efbb,43,21.8438505467841,0,Male,No,No,No,Two year,No,Mailed check,No,No,No
1fe135b2,61,19.951285233836607,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,Yes,No
69749382,21,56.18984394855885,0,Male,Yes,Yes,DSL,Month-to-month,No,Electronic check,Yes,No,Yes
678fe29c,58,20.997003921925373,0,Female,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,No,Yes
d6d0a86d,6,21.820011150103078,0,Male,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,No,Yes
2ea2e866,10,95.36527619512867,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
8518daff,30,81.68570549435026,1,Female,No,No,Fiber optic,Month-to-month,No,Credit card (automatic),Yes,Yes,Yes
c52330c2,61,95.49435277024052,0,Female,Yes,No,Fiber optic,One year,Yes,Mailed check,No,Yes,Yes
8ca221e1,1,22.583836890934126,1,Male,Yes,No,DSL,Month-to-month,No,Electronic check,Yes,Yes,Yes
848ca524,69,20.743345522804805,0,Female,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,Yes,Yes
dd93af36,23,93.4727261188591,0,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,Yes
d3c0a858,60,95.92901732975606,0,Male,No,No,Fiber optic,One year,Yes,Electronic check,Yes,Yes,Yes
6a7ed860,65,44.425890574649586,1,Female,Yes,No,DSL,One year,No,Bank transfer (automatic),No,Yes,No
8fd1a2f8,63,73.37001221907877,1,Female,Yes,No,DSL,Two year,Yes,Bank transfer (automatic),Yes,No,No
9e68ee45,37,53.46580086557699,0,Male,No,No,DSL,Two year,Yes,Credit card (automatic),No,No,Yes
6e768c15,0,79.74902508741795,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,Yes
7bc579f1,73,71.81307034727081,0,Male,Yes,No,DSL,Two year,No,Mailed check,No,Yes,Yes
079455ed,0,19.984085726165016,0,Female,No,No,No,Month-to-month,No,Mailed check,Yes,Yes,Yes
0a4ae7d3,24,19.27239970950439,0,Male,No,No,No,One year,Yes,Bank transfer (automatic),No,No,Yes
6ad11979,74,114.29977568936712,0,Female,No,No,Fiber optic,Two year,Yes,Credit card (automatic),No,No,No
a47e2922,41,24.65946488142266,0,Male,Yes,Yes,No,Two year,No,Credit card (automatic),No,No,Yes
810e42c4,13,62.0837862036674,0,Male,Yes,Yes,DSL,Month-to-month,No,Mailed check,No,Yes,Yes
0e2b3feb,24,101.61858810344911,0,Male,No,No,Fiber optic,Month-to-month,Yes,Mailed check,No,Yes,No
5d0f2d19,39,91.56743212138218,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,No,No
f522415d,68,19.85193157146366,0,Female,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),No,Yes,Yes
78b4769f,0,20.492194259772624,0,Male,No,No,No,Month-to-month,No,Mailed check,No,No,No
a193a1fb,4,46.2381476613201,0,Female,No,No,DSL,Month-to-month,Yes,Mailed check,No,Yes,No
ff38dd1f,61,92.6657366982177,0,Male,Yes,No,Fiber optic,Two year,Yes,Credit card (automatic),No,Yes,Yes
ece85f2a,16,77.46778069294864,1,Female,No,No,Fiber optic,Month-to-month,No,Electronic check,No,No,No
797616b6,8,52.721426031671086,0,Male,Yes,Yes,DSL,Month-to-month,Yes,Mailed check,No,Yes,No
f54c7d1e,63,18.621530065328944,0,Female,Yes,Yes,No,One year,No,Credit card (automatic),No,No,No
2d310e23,69,110.86451810105089,0,Male,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),No,No,Yes
8db19547,0,65.07465771911117,0,Male,No,No,Fiber optic,Month-to-month,No,Electronic check,Yes,No,No
45810a14,15,86.36664305578876,0,Male,Yes,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),Yes,Yes,No
45733191,52,81.92005873447124,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,No,No
9d5bbd98,73,110.41372485262751,0,Female,Yes,Yes,Fiber optic,Two year,No,Bank transfer (automatic),No,Yes,No
d1867ec0,53,88.95146500615249,0,Male,No,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,No
bd780541,2,82.60841208005775,1,Female,No,No,Fiber optic,Month-to-month,Yes,Electronic check,Yes,Yes,No
943377d9,27,32.77066125614013,0,Male,No,No,DSL,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes
fd612bf5,23,83.13282470579415,1,Male,Yes,No,Fiber optic,Month-to-month,Yes,Electronic check,No,Yes,No
d727a464,4,48.82038528397224,0,Female,No,No,DSL,Month-to-month,No,Mailed check,No,No,No
c6902729,42,48.41707778555017,0,Male,No,Yes,DSL,One year,No,Bank transfer (automatic),No,No,No
